------ 3153010942 ------
RM_1ac2be01-92a1-4d9e-89f9-80bf84385f91 = "[维达的面具从上方落下]",
RM_1ac5f50b-6a71-496c-8b5f-d221d010da1d = "安纳金·天行者: 我也很高兴见到你!",
RM_1acf0c22-db1c-4a45-9fb1-082fb03cc14b = "欧比-旺: 我来处理那个.",
RM_1ae88a8f-d207-4ef8-90fd-1cd8cd4f9685 = "安纳金: 而现在我又和你在一起了... 我却痛苦万分.",
RM_1ae8c5a8-6aa8-417c-b636-563bb5551ebe = "[戏剧性的号角声]",
RM_1aee94e4-33dd-4570-a27b-df3bb8c9fa14 = "[引擎嗡嗡声]",
RM_1af36a0b-764d-4edd-b832-55dca46777da = "帕尔帕廷: 他们正计划背叛我.",
RM_1b49a805-d56d-44cd-bcbd-cc6d1d9f7a56 = "[防爆门关闭, 奎-刚切开大门]",
RM_1b5b3595-5f8d-4659-b42d-b03bf7863186 = "帕尔帕廷: 拯救帕德梅的力量.",
RM_1b615eb9-110e-4163-b0cd-212296f9b05e = "安纳金: 我的力量已经翻倍了, 伯爵, 自从我们上次见面后.",
RM_1b7460b1-1c4f-488b-a24d-0a8e76928b49 = "安纳金: [呻吟]",
RM_1b936298-453d-465c-ba80-9ef9b5f1cf8c = "[格里弗斯逃跑, 欧比-旺追赶他]",
RM_1baac07d-607c-4581-8ebc-6902363acc1c = "瓦洛伦: 我已经召集了参议院的特别会议来听取你的立场.",
RM_1c00b270-cb2b-4f8f-99a1-24003d91c954 = "杜库伯爵: 你必须加入我, 欧比-旺, 我们将一起消灭西斯!",
RM_1c4f6a12-fadf-4765-bc0d-765dcc4d9e21 = "阿米达拉: 瓦洛伦议长似乎认为还有希望.",
RM_1c57d575-2836-400d-82fb-ea1cd1561fc5 = "帕尔帕廷: 以及其他分离主义领袖.",
RM_1c7e6426-1189-4618-942d-8ca21230e897 = "中尉: 议员, 我们正在最后进入科洛桑.",
RM_1c99b4f1-39b6-4017-a7d8-fa4c970d9537 = "帕德梅: 我们有一个计划, 应该能瘫痪机器人军队.",
RM_1cb67b66-353c-484d-b3c0-b80a902a1f16 = "帕德梅: 现在, 总督, 我们将讨论一份新条约.",
RM_1ccffcf8-320f-4dcf-a7d6-4156191649bb = "[欧比-旺返回飞船]",
RM_1cd7b4ab-1099-400a-94f1-1ee29b6f6974 = "奎-刚: 把零件带到主机库. 我稍后会去你的店里, 以便你释放这个男孩.",
RM_1cec767f-ea5d-427f-8a5a-fed77a40c3d1 = "C3PO: 哦, 天啊. 太空旅行听起来相当危险.",
RM_1cf0e877-b91c-47ab-af3b-40b2eab86212 = "C-3PO: 哦, 你好. 我是C-3PO, 负责人类与机器人的关系. 我如何为您服务?",
RM_1d064ae4-06ef-42a0-81ff-267d85676eb0 = "欧比-旺: 他们正在利用一个叫詹戈·费特的赏金猎人来创建一支克隆人军队.",
RM_1d119d17-3a94-476a-b8cd-1e8df498ea25 = "奎-刚: 信用点就行.",
RM_1d39ec0d-48eb-4758-8df0-46616a65f4b3 = "[格里弗斯点燃四把光剑]",
RM_1d416c5e-01de-4b04-9ff8-50891d198075 = "帕德梅: 你是个有趣的小男孩. 你怎么知道这么多?",
RM_1d45511d-ce38-478a-9867-c5df5a4a33dd = "欧比-旺: 有人在等我?",
RM_1d523a14-edce-4f36-9a91-dd26b2e3c8a5 = "欧比-旺: 等等. 这是怎么发生的? 我们比这聪明.",
RM_1d564ee4-d0a4-4ab8-955b-a8b23040a1a0 = "飞行员3: 那是什么? 它从内部爆炸了!",
RM_1d68cc38-b2ca-4565-8af5-6296cac34c96 = "TC-14: 我们对您的到访深感荣幸, 大使们.",
RM_1d6f03c2-956c-4445-bba3-bbfd3eda2acd = "帕德梅: 跟我一起走吧.",
RM_1d6fa467-35f7-4fa9-a2ce-28a5df79a9f9 = "[格里弗斯找到一个逃生舱]",
RM_1d88c07d-d7fe-4da7-89e7-03aedd8549c6 = "[安纳金安抚生物]",
RM_1dac5333-73b6-43e0-8e5a-eac725f678ce = "帕尔帕廷: 这次对我生命的企图使我伤痕累累, 面目全非.",
RM_1db57cc7-4405-410e-a901-f1bed3b0d35c = "沃图: 哦, 不错! 不错, 哈? 努比亚的, 哈?",
RM_1dd4c3f0-3f7e-4203-936f-28618c877417 = "欧比-旺: 如果这是真的, 而且人民正在死去呢?",
RM_1ddc579a-ff70-4f1b-8222-b163430c85fc = "帕德梅: 已经太久了, 克诺比大师. 安尼? 天啊, 你长大了.",
RM_1deac0c5-e923-4cc3-9f4d-c9e8c618db43 = "加·加·宾克斯: 对不起. 好的.",
RM_1df1a5c5-1899-475f-a172-4e42dee63f05 = "欧比-旺: 帕尔帕廷就是我们一直在寻找的西斯尊主.",
RM_1e0e4d4e-cd8a-4c7a-b94b-48ccede68628 = "帕纳卡: 奥德朗的贝尔·奥加纳和马拉斯塔尔的安利·蒂姆.",
RM_1e19fb5f-b752-4403-a045-018b8d8185b1 = "[呻吟]",
RM_1e1d8d0f-672d-4211-b208-b06462ec0402 = "[杜库逃脱]",
RM_1e264494-44e2-4874-8c23-4f6abd085958 = "德克斯: 那么, 朋友, 我能为你做点什么?",
RM_1e2e70d4-b87d-4d31-ac41-dbf333cbc81f = "施密: 注意安全.",
RM_1e637b20-bb80-4baa-8b59-4f4bdb9b26fd = "帕尔帕廷: 逃避死亡是一种力量, 只有一个人曾掌握,",
RM_1e68ba9a-10bb-4507-b483-3d8032ff6a73 = "多费恩: 派个机器人去.",
RM_1e6efa16-5b49-41e7-89d6-0bc63dd7e36a = "安纳金: 师父, 格里弗斯将军的飞船就在正前方-",
RM_1e8575bc-667e-4f1b-8fde-b8f4dd3a3f3f = "安纳金·天行者: 再见.",
RM_1eb866b1-3b13-4c1d-be65-ae61dae6aa6f = "帕尔帕廷: 回去? 但是, 陛下, 现实一点. 他们会强迫你签署条约.",
RM_1edb8439-041c-40a4-8038-dd6cd6e8eb37 = "安纳金·天行者: 成功了! 成功了!",
RM_1ee5109a-de89-4059-b842-36c2416b2038 = "[贾巴咬掉青蛙的头并吐向一面锣]",
RM_1f018b76-3b81-4206-a756-7966418eb307 = "[帕尔帕廷任命安纳金为他的个人代表]",
RM_1f432e29-69f4-4eac-937a-9e13732be051 = "奎-刚: - 躲开! 离开这里! 趴下!",
RM_1f4a0008-1314-4655-a878-eff979f2c269 = "帕德梅: 情况如何?",
RM_1f4d6605-d522-46b6-8385-8001a6585bf3 = "加·加·宾克斯: 我被流放了. 头领们会对我做可怕的事. 如果我再回去, 他们会对我做可怕的事.",
RM_1f4f7da3-0c2f-4b4a-993e-d29f57869f32 = "[科洛桑上空的大规模太空战]",
RM_1f883c7c-5032-4edf-a384-ab3462775736 = "C-3PO: 哦. 哦. 呃- 大家都在哪儿?",
RM_1f8b4e9c-8ffd-4a0e-adb8-d06282e1d239 = "奎-刚: 女王相信我的判断, 年轻的女侍. 你也应该如此.",
RM_1f90e7d4-64c7-4ca4-ab84-fd0e0485ab7c = "安纳金: 绝地背叛了我.",
RM_1fb1c5ac-4555-41af-873e-edf58d3c7d83 = "塞布巴: [追上安纳金] 哇呼嗒!",
RM_1fbf5d80-9a41-4274-971d-3f1668ea4646 = "帕尔帕廷: 不幸的是, 他把所知的一切都教给了他的学徒.",
RM_1fc98e07-4c45-43dd-a4a2-725184540958 = "达斯·西迪厄斯 (全息影像): 她比我想的还要愚蠢.",
RM_1fceeff6-4224-429e-bb79-f1759c7ab9b3 = "奎-刚: 你都准备好了吗, 安尼?",
RM_1fcf2470-329f-4fd0-85d5-290d6dfae7a1 = "[欧比-旺用原力取回激光手枪]",
RM_1fdaf1cf-fffa-4fd8-be74-8ca82103599d = "[光剑点燃]",
RM_1fe83e7c-b4ea-4a1d-beac-5f36fcf7c48d = "[机器人军队卸载]",
RM_1ff5c17d-0019-42e0-88b9-dc33df90aab5 = "奎-刚: 这些贸易联盟的家伙都是懦夫. 谈判会很短暂.",
RM_1ff664a7-801d-466a-b3c3-d5ec23cf52d7 = "帕尔帕廷: 求您了, 陛下. 留在这里, 这里是安全的.",
RM_1ff8fe6e-c49d-4495-b4f2-81603b8f6d6b = "安纳金: 我早该知道绝地在密谋夺权!",
RM_1fffea2e-b859-4386-9529-6df96c257345 = "[安纳金假装受伤]",
RM_2001ef79-6962-4e34-8b4b-ccaa14bd3594 = "帕尔帕廷: 有些人认为是不自然的.",
RM_200b0e6d-41cc-4aa1-8856-acdd073109e3 = "尤达: 恐惧导致愤怒. 愤怒导致仇恨. 仇恨导致痛苦.",
RM_200c0cda-05c9-4049-b5a4-bf71f64eee51 = "帕德梅: 我不需要更多安保. 我需要答案. 我想知道是谁想杀我.",
RM_205d3207-cf73-45e7-a0fa-ba85ebdafb37 = "奎-刚: 我看得出骗不了你, 安纳金.",
RM_2061ecde-9032-4f0d-b3bc-f5e9a772565f = "安纳金: 我感应到了杜库伯爵.",
RM_20660a75-987c-46e5-9f17-167ef2eb96b6 = "梅斯·温杜: 尽管如此, 我觉得我们应该更密切地关注参议院.",
RM_20795194-0c20-49ea-8af9-ab12dce7cb99 = "安纳金·天行者: 我会确保妈妈不会卖掉你或什么的.",
RM_209c7828-347b-43d2-9bc7-7b38348297bd = "帕尔帕廷: 我就是参议院!",
RM_20a01b61-067f-4543-9e98-a0c1eee897f9 = "帕尔帕廷: 他们要求你监视我, 是不是?",
RM_20a7a95a-2cd0-4e52-864b-4e8f71f9ca81 = "杜库伯爵: 但他在十年前被黑暗尊主背叛. 他来向我求助. 他告诉了我一切.",
RM_20ca356d-b56f-42d4-a2be-928672637160 = "帕德梅: 卢克.",
RM_2133bde6-a8ce-49f4-bc70-17c72607a904 = "帕德梅: 放下你们的武器. 这一轮他们赢了.",
RM_213748b5-fb0b-4d54-869e-21b452f3dcdf = "欧比-旺: 奥加纳议员.",
RM_21638546-5f76-443e-8272-9e7787b3a053 = "我们正在失去动力. 主反应堆似乎出了问题.",
RM_219882b2-5fda-44f8-ba55-b5f6aaee9793 = "纽特·冈雷: 啊, 胜利.",
RM_219b62ef-138c-44f2-be55-6af3a7ef6ac7 = "帕德梅: 他真了不起.",
RM_21b62abf-e679-4af9-be8b-708c37cb13a0 = "[被战斗机器人捕获]",
RM_21d06245-ee6b-4a6d-a2ed-6f32ecfe14d1 = "欧比-旺: 放开她, 安纳金!",
RM_21d0aebe-4846-439f-a45c-63e7dd13c904 = "杜库伯爵: 我一直在期待这一刻.",
RM_2206caf6-ac89-43df-aa0c-0b958b58cd37 = "安纳金·天行者: 沃图不知道是我造的. 你可以让他以为这是你的, 然后让他允许我为你驾驶它.",
RM_2208bb78-628f-4368-a834-de3a02292283 = "加·加·宾克斯: 啊, 啊, 啊! 哦, 哦, 哦, 哦!",
RM_2216c706-6deb-449c-bd77-028e0f30bef6 = "阿米达拉女王: 你们对我们星球的贸易抵制已经结束了.",
RM_221893ce-58d6-4929-88ef-21ce1cc05277 = "达斯·西迪厄斯 (全息影像): 我正在派我的学徒, 达斯·摩尔, 与你们会合.",
RM_223d5cb4-cfdb-4e9b-b926-1982b9b82f52 = "帕德梅: 你知道这次袭击的幕后主使是谁吗?",
RM_2267d75d-7863-4d05-a256-d9fa0ecf4e1d = "詹戈·费特: [向梅斯开火]",
RM_226f091f-c880-419a-bafb-a4edfeb6b805 = "安纳金: 我会很快查明所有真相.",
RM_22889769-e013-4d4d-9bc1-dde861749920 = "帕尔帕廷: 西斯和绝地在几乎每个方面都很相似,",
RM_22bd8beb-3e16-4cf7-85fe-a5c66c1aab95 = "鲁恩·哈科: 她说得对. 参议院绝不会-",
RM_22ca4eb3-55cf-4c41-9352-c510932e28d2 = "帕德梅: 现在, 总督, 你必须回到参议院解释这一切.",
RM_22d98f80-35b6-475b-b68b-4760d274e10e = "安纳金: [叹气] 你这是在要求我做违背绝地信条的事.",
RM_22e51798-49d6-48e7-8512-985c5ff089fc = "帕德梅: 告诉我.",
RM_22ec2901-bf62-4a4f-a909-dfa324b90ab6 = "R2D2: [吱吱声]",
RM_22f29d01-10e3-44e9-923e-bd729e745a55 = "欧比-旺: 奎-刚·金绝不会加入你.",
RM_23195fed-e17f-42bd-8ace-763e305bcdf6 = "[和平庆典]",
RM_2323cd23-9da3-4129-8057-fc0c9d616af8 = "塔帕尔斯上尉: 没用的, 加·加. 你得去见头领们. 这次你麻烦大了!",
RM_232e55ae-c87e-422d-8d78-ddf47167d131 = "奎-刚: 当你学会静心, 你就会听到他们在对你说话.",
RM_2338b410-dc95-4e4c-9f05-baf33cb5d8c8 = "帕尔帕廷: 而绝地的叛乱已被挫败.",
RM_2340bbf3-ba6f-4467-91e9-2fda7daf93c3 = "纽特·冈雷: 那么, 我有您的批准可以继续了吗, 大人?",
RM_2348b454-260e-4ead-a726-9fae8e8e9291 = "奎-刚: 我们来处理.",
RM_2362a443-e826-4c0d-8b75-d3013cfece72 = "瓦洛伦: 我必须向你传达大家对当前局势的深切忧虑.",
RM_2379b64f-d845-4cb1-89d2-6443cbe4b5d4 = "加·加·宾克斯: 嗯... 任何帮助都会很受欢迎. [紧张的笑声]",
RM_2379e383-5e26-44d5-bb20-10d02bacbcbc = "欧比-旺: R4!",
RM_2399e69e-eedb-42b0-84a7-a8f6e151c55d = "[卡米诺 - 大雨]",
RM_23c85b7a-f893-4dcb-a714-f2e18c3e22e0 = "福德: 我看到来自汤德星系的班·夸迪纳罗斯.",
RM_23e6a855-9096-4945-87df-f0a986231bc7 = "达斯·西迪厄斯 (全息影像): 立即杀了他们.",
RM_23e9bf0d-b8e2-4ae9-9092-6a5b2b8496f2 = "格里弗斯: 你们的光剑将是我收藏中的精美新藏品.",
RM_23fa63d7-aa60-410e-a54a-f7add7dd2557 = "[TC-14端着饮料进入.]",
RM_240c9ec1-a37b-41e0-b397-3c3a199e7969 = "安纳金·天行者: 他那是什么意思?",
RM_240fa389-5687-4b7b-a50c-f7aeb620c382 = "帕尔帕廷: 所有获得权力的人都害怕失去它.",
RM_24278926-8fa3-4aa5-b944-c2d102160f5a = "安纳金: 你陷入了那个噩梦, 师父, 而我救了你, 记得吗?",
RM_2436e961-2ffe-4d1b-863c-93d262a387b5 = "欧比-旺: 不.",
RM_243a1f35-9282-412d-9400-2f2989a55771 = "加·加·宾克斯: 我说的!",
RM_244b3e79-8e46-4a7f-b15e-e00b0a173380 = "帕尔帕廷 (全息影像): 谈判尚未开始是因为大使们不在场?",
RM_2491b7b9-ac84-44c2-8c7b-df5b45845753 = "安纳金·天行者: 但是, 妈妈, 我喜欢它.",
RM_2491d3f9-1c28-4fc8-896a-42985cc194d0 = "奎-刚: 好了, 我们有了所有必需的零件.",
RM_24e1dccb-bcb0-410b-8786-22c530bc4f81 = "基特斯特: 你甚至不知道这东西能不能跑.",
RM_24f22cc7-2cc2-454e-b89b-d82da09e7105 = "安纳金: 我知道他们不信任你.",
RM_25016c24-74e4-46e1-86f5-cc1544c910c7 = "动荡席卷了银河共和国.",
RM_2509c4b5-79fe-47e4-b8cd-0a661237c21d = "帕尔帕廷: 很好.",
RM_25169d62-515c-4229-b410-9720f8785537 = "帕德梅: 谢谢您, 温杜大师.",
RM_252433c4-cb94-4564-8e24-ac4f92728a05 = "星球大战",
RM_252e2203-dcbe-42df-917b-a2e281c9d7a0 = "帕尔帕廷: 动手吧.",
RM_2530291d-3b3c-4a8c-be70-f469dde410af = "阿米达拉: 我们有什么选择?",
RM_253afbfa-2e37-4aa2-a729-ec6c33462110 = "帕德梅: 到达首都后许多事都会改变, 安尼, 但我会依然关心你.",
RM_254e0c29-2650-4f50-a500-0defc4c8b135 = "欧比-旺: 我不会杀安纳金.",
RM_254f0e5e-0653-4703-8bcf-2e2b93750e51 = "福德: 热烈欢迎克莱格·霍尔德法斯特和他的沃尔泰克KT9黄蜂!",
RM_256c89d1-a7db-4b0c-bd05-0e9eb663d0c0 = "[尤塔帕 - 着陆平台]",
RM_257ccc64-cade-4caf-9d18-994f7a32264f = "安纳金·天行者: 我是个人, 我的名字是安纳金.",
RM_258079c1-c6a2-4c41-a487-10a08491463c = "[科洛桑 - 夜晚]",
RM_259dd5c0-1a3f-4fc4-8dbc-bd65cbf213e9 = "福德: 再次回来的是强大的达德·博尔特和他那不可思议的赛车机器, 沃尔普特林327.",
RM_25a9cdc7-8b55-4e14-9841-27f70aa0c0e8 = "帕德梅: 它很漂亮. 但我并不需要这个来记住你.",
RM_25b414bc-21c4-458e-a139-a36ef9aac2ae = "奎-刚: 找到他是原力的意志. 我对此毫不怀疑.",
RM_25d7664f-a7e8-47a1-8d48-fd4932446e25 = "安纳金: 为了什么? 我不明白.",
RM_25e3e054-4b7d-49c9-8136-05d866e4a2e2 = "欧比-旺: 那你知道他现在在哪儿吗?",
RM_26170eec-0890-4541-a4d7-d7b962f2166d = "阿米达拉: 我感谢您的关心, 议长.",
RM_26280cd3-fc65-4b62-aae1-e4e09cb7b6fa = "格里弗斯: 你输了, 克诺比将军.",
RM_262d5e2a-f461-4d1d-9f7b-85cfb05bdf2f = "帕德梅: 你要杀了他, 对吗?",
RM_265c0149-3124-4a89-a050-60aae97f112f = "战斗机器人1: 去检查一下, 下士. 我们会掩护你.",
RM_26610076-ec43-4c51-bd7e-597e9ccd58c9 = "安纳金: 他怎么了?",
RM_268a5868-873a-4dc9-a05a-0aeedf91afe7 = "帕尔帕廷: 正在失去他的力量.",
RM_268e91d4-6490-4434-9813-926a4602b605 = "纳斯头领: 我们会给你一艘邦戈艇.",
RM_26afa304-b782-457c-99bd-56b246b57ec6 = "欧比-旺: 那是什么?",
RM_26b0998a-2731-4334-a410-4a77b8f5e7b1 = "安纳金: 我再也睡不好了.",
RM_26b42f82-0380-4c0a-8a87-6bf4962c1de4 = "[加·加嘟囔声]",
RM_26ebdf7b-97df-4ed4-8c7c-4dc66ee6076a = "梅斯·温杜: 预言是这么说的.",
RM_26fb88bc-ab4e-4908-b98b-0217799e5c21 = "[物体碰撞声]",
RM_27379cda-7080-45cb-b7ad-a06f0ad6cc22 = "帕尔帕廷: 他们杀死了杜库伯爵, 但格里弗斯将军又一次逃脱了.",
RM_275929b7-cb4a-434e-b060-be624b2b3640 = "C3P0: 哦, 天哪. 我对这一切感到非常抱歉.",
RM_276b7f53-be2b-49b8-9898-8f14de2a6ce2 = "安纳金: 死亡.",
RM_277b28d9-3d39-48e1-95d7-9a544b122193 = "奎-刚: 我的机器人有我所需要零件的清单.",
RM_279328e3-9474-481c-8183-b087c5cec59b = "[光剑交锋]",
RM_27f27bce-1ea0-4d6f-a112-51048825dc2a = "[参议院鼓掌]",
RM_27f5d059-a7cf-4014-b491-afea4e6b1751 = "杜库伯爵: 现在, 结束了. 投降, 你们就能活命.",
RM_2813976a-89e2-4f2d-a7a1-a15ed3f70685 = "奎-刚: 他很固执, 关于生命原力还有很多要学, 但他很有潜力.",
RM_2856e440-e15c-4114-9eb5-fa983477e34f = "帕德梅: 我们将派出现有的所有飞行员, 去摧毁环绕星球的机器人控制舰.",
RM_2894659c-7f22-4548-8d81-c7886d0ccfe9 = "奎-刚: 来吧. 驾! [生物咕哝声]",
RM_28ab87a5-f4a2-46f4-885c-dddb2f09f509 = "帕尔帕廷: 但随着杜库伯爵死亡, 他成为了机器人军队的领导者.",
RM_28b1e5be-2261-41cc-9483-220d03b7aaa5 = "沃图: 我是托伊达里亚人. 心智伎俩对我没用. 只认钱.",
RM_28d02d0d-6985-448f-bbaf-050dd99d3362 = "安纳金·天行者: 你们是来解放我们的吗?",
RM_28d375a3-66c0-4e3c-8626-3cb8227532e0 = "帕尔帕廷: 我们将拥有... 和平.",
RM_28dec376-3986-4a79-8870-82179f2a9b5b = "奎-刚: 我也希望如此.",
RM_28fa3fe2-3fc0-4eab-88ea-e8f6ccb9f184 = "帕尔帕廷: 这就是瓦洛伦议长失去力量的地方.",
RM_290ec83e-eac9-49e1-aeeb-5d59f8a9969c = "帕纳卡: 我们马上就到.",
RM_29682401-438a-4965-b258-94ef01b2e244 = "阿米达拉: 我提议对瓦洛伦议长的领导能力进行不信任投票.",
RM_296bc11a-4d83-48f9-89f6-3410d50bc3c5 = "施密: 共和国在这里不存在. 我们必须靠自己生存.",
RM_29b75c01-8c5d-46c3-a189-428d599f1481 = "欧比-旺: 这次你逃不掉了, 杜库.",
RM_29c33d9a-bcb0-4342-b90c-7edc5beff963 = "达斯·西迪厄斯 (全息影像): 阿米达拉女王既年轻又天真.",
RM_29cf9453-f9df-4407-95fd-80d5ee9a38b9 = "安纳金: 我们只能希望他仍然忠于议长.",
RM_29f1b604-a241-45a3-894b-3b14ebce3892 = "安纳金: 你为什么要求我做这个?",
RM_29ff004a-bd5f-45f5-aad9-5944b2745d9f = "奎-刚: 谢谢你的帮助. 我们和平离开.",
RM_2a0b203e-57aa-4050-9c5c-d397b89b9b21 = "拉马·苏: 他们绝对服从... 执行任何命令都毫无异议.",
RM_2a237319-20ea-4541-9587-613238012bc3 = "欧比-旺: 这不可能.",
RM_2a8b6c61-19e5-42f1-816d-bf09fa913cf0 = "[欢呼]",
RM_2a91f10f-5331-4757-a117-ff46bbed3df6 = "沃图: - 你什么?",
RM_2a988909-5afe-479c-b2ef-5034dc912003 = "纽特·冈雷: 是时候签署条约了, 结束参议院里这场无谓的争论.",
RM_2aaa266d-605d-4edf-ac90-a290b1c18fca = "欧比-旺: 甚至连幼徒都没有幸存.",
RM_2ab3aca4-7f44-408b-9244-23eb86515ab5 = "帕纳卡: 红组! 蓝组! 所有人, 这边走!",
RM_2ab649e6-bd43-4711-ba26-36b5dd869f6e = "梅斯·温杜: 帕尔帕廷议长, 您还好吗?",
RM_2acd5124-0e76-4d13-ae30-ddcd17aa3147 = "福德: 是天行者!",
RM_2b1e81eb-8887-469d-b660-af137d8ab8fc = "安纳金: 谁雇的你? 告诉我们. 现在就告诉我们!",
RM_2b2405ba-afe7-457d-b2d5-24b82158a06d = "[爆能枪火]",
RM_2b27ef98-1f01-4716-b679-d89c53986605 = "多费恩: 你脑抽了吗? 我才不会和两个绝地武士一起进去.",
RM_2b622fcc-7ce5-4021-ad9f-31f8ff0419f8 = "安纳金: 如果你不站在我这边,",
RM_2b659e39-839f-4928-97a7-09c2d31b76dc = "[帕德梅降落在穆斯塔法并面对安纳金]",
RM_2b88e972-44f6-42e8-9966-efb4ed190d80 = "帕德梅: 怎么了, 安尼?",
RM_2bc19953-9143-45d5-a9ee-6040806ee741 = "欧比-旺: 再见, 老朋友.",
RM_2bc3f889-af49-45a6-bedc-81792c97d218 = "欧比-旺: 起飞. 去那边. 低空飞行.",
RM_2bf21110-299f-453b-9eaa-0a06d69e84dc = "[咆哮声]",
RM_2bf49c18-a53c-4af5-8c3e-69919734e4cd = "安纳金: 保护工作是当地安保的职责, 不是绝地的.",
RM_2bf7b6b0-23e8-47e9-87e1-ccd58717bf70 = "基特斯特: 耶! 耶! 好!",
RM_2c02ea61-d95a-4cd4-a427-950a34bd591e = "奎-刚: 是这个男孩负责为我们弄到这些零件. 去把这个超空间引擎发生器安装好.",
RM_2c256b5e-53e9-40a4-abf4-dfeed5314fba = "帕德梅: 我不该回来的.",
RM_2c411636-ae5e-4de2-b1e1-d6a14017024c = "沃图: 你不能带走他. 那是个不公平的赌注.",
RM_2c4719ca-9745-4fb7-9b32-640cc66cbca0 = "[安纳金燃烧]",
RM_2c5555f6-96e0-4029-aa76-fd5b71d0ce7b = "奎-刚: 我必须立即与绝地委员会通话. 局势已经变得复杂多了.",
RM_2c66eaf0-790e-495a-b9f7-d099864a3e0e = "[安纳金在飞船坡道上发现欧比-旺]",
RM_2c8a8681-6b6c-4493-b5b1-c20ba613345c = "施密: 嗯, 他对贪婪一无所知. 他有一种-",
RM_2c91a539-2b8c-43de-9304-aab5a8ba895b = "安纳金·天行者: 嗷! -",
RM_2ca42324-0fbd-4008-bb8f-828e123da7bc = "[安纳金发现帕德梅]",
RM_2ca96650-9879-40b8-8eb9-fce1c31b75db = "纳斯头领: 嗯.",
RM_2caf4bf3-40b9-44ac-8934-02f89de59cb0 = "欧比-旺: 军队?",
RM_2cb05a28-493f-46f3-86f5-87d896b714d9 = "安纳金·天行者: 是的! 我们有动力了. 护盾升起.",
RM_2cb0cdc3-616a-407a-8a2d-12ce2e994fc4 = "安纳金·天行者: 我想你确实有. 否则你为什么在这里?",
RM_2cb5c947-3ff9-49e4-b592-60db24fbe481 = "魁刚·金: 你差点害死我们! 你没脑子吗?",
RM_2cf4ef29-0e45-4404-8621-7eea5ed5f8c3 = "魁刚·金: 趴下!",
RM_2d052b6d-d053-4ab9-ab9d-40fb29f440a7 = "帕德梅: 那一定很令人沮丧.",
RM_2d15fcef-9e56-4e97-9dcf-c360c446df6a = "帕尔帕廷: 你可以...呼吁对瓦洛伦议长进行不信任投票.",
RM_2d1a1af0-6e77-46d2-818a-499a36c74c7c = "欧比旺·克诺比: 那么, 你注意到护盾还在吗?",
RM_2d1ea4a7-bc95-4749-b355-46ee6d410305 = "魁刚·金: 你会没事吧?",
RM_2d341371-92a4-4a35-9f2e-8fa26beb2cbe = "加·加·宾克斯: 遇到麻烦时, 冈根人会去圣地. 我带你去. 来吧. 我带你去!",
RM_2d4db7c1-bdd9-4e79-bd44-aa6bdd8f10ea = "安纳金·天行者: 哎呀.",
RM_2d6b2e5e-819e-4c7d-bb18-2b96ca4dddc8 = "安纳金: 你在说什么?",
RM_2d88b79f-20ab-4ad2-bf4a-a537f22cbf7a = "[维德呻吟]",
RM_2db114df-56a9-4b98-82f9-8fe50a35c20d = "[人群欢呼]",
RM_2dbaec76-7d14-424d-9768-6e08df551af1 = "欧比旺: 欧比旺·克诺比: 我们一起对付他--",
RM_2dc45c3b-0ca9-489c-8c13-f74f716a71d0 = "安纳金·天行者: 共生体?",
RM_2dc4e1e5-1168-4735-af82-6556b45a0b96 = "加·加·宾克斯: 哦, 但这是真的! 这是神的要求, 真的!",
RM_2dcfeaa9-0b99-4c13-81cc-65de07e58603 = "安纳金: 我想你了.",
RM_2ddea7ca-47eb-43ad-bf4b-cda2e631133a = "安纳金: 她为什么非死不可?",
RM_2e0d3dba-3318-4e02-8f48-d218662a15a6 = "帕尔帕廷: 当绝地武士们知道这里发生的一切时...",
RM_2e1215fd-1749-406a-8e5d-e8690fb5975a = "[安纳金和帕德梅交换眼神]",
RM_2e1380a5-b3b9-44d6-8260-0eed895e8e77 = "梅斯·温杜: 安纳金, 我们会处理杜库伯爵.",
RM_2e367efc-dfb2-4d57-bd7b-d0c262b72a1a = "安纳金: 把船降下去!",
RM_2e4da211-005d-4073-af6e-fce166d6b1e9 = "[欧比旺潜入飞船]",
RM_2e53b10d-ea87-4b81-80c2-ea17d83c0d0d = "帕德梅: 我真不敢相信我听到的.",
RM_2e5c2dac-5959-441c-aa82-6e55707087b7 = "帕德梅: 我努力了一年不是为了击败《军事创建法案》",
RM_2e683e79-5108-4e56-b004-fd6389465b2e = "帕德梅: 所有的导师都有一种方法, 能比我们愿意承认的更多地看到我们的缺点. 这是我们成长的唯一途径.",
RM_2e738eda-a0a0-43ed-94da-d58669e7b950 = "安纳金: 一切皆有可能, 帕德梅. 听我说.",
RM_2ead6048-a05b-4680-bfd2-b4d2868412d3 = "柯德: 女士, 我非常抱歉. 我让您失望了, 议员.",
RM_2eb43753-b8d2-49ba-82f0-5d6b24a6908b = "魁刚·金: 谢谢.",
RM_2ec2ccb5-d62a-4ce8-9d88-9fb5795ea559 = "安纳金: 我不是我应该成为的绝地武士.",
RM_2edb9d12-9f78-431b-ab1c-c5e55cfb715f = "帕尔帕廷: 绝地武士正在夺权.",
RM_2f57a6f7-9050-4d85-b8ed-ffc35e90f4d0 = "达斯·西迪厄斯: 先对绝地武士动手. 然后你带女王回纳布签署条约就不会有困难了.",
RM_2f599b29-9c8a-4766-aec0-167d3cd6f3c9 = "[C-3PO的头被撞掉]",
